county,precinct,candidate,first_exp,final_exp,sde
Delaware,Delhi/Delaware Corp,Klobuchar,9,10,0.225
Delaware,Delhi/Delaware Corp,Other,0,0,0.0
Delaware,Delhi/Delaware Corp,Patrick,0,0,0.0
Delaware,Delhi/Delaware Corp,Sanders,1,1,0.0
Delaware,Delhi/Delaware Corp,Steyer,0,0,0.0
Delaware,Delhi/Delaware Corp,Uncommitted,0,0,0.0
Delaware,Delhi/Delaware Corp,Warren,0,0,0.0
Delaware,Delhi/Delaware Corp,Yang,0,0,0.0
Delaware,Honey Creek/Elk,Bennet,0,0,0.0
Delaware,Honey Creek/Elk,Biden,2,4,0.15
Delaware,Honey Creek/Elk,Bloomberg,0,0,0.0
Delaware,Honey Creek/Elk,Buttigieg,8,8,0.3
Delaware,Honey Creek/Elk,Delaney,0,0,0.0
Delaware,Honey Creek/Elk,Gabbard,0,0,0.0
Delaware,Honey Creek/Elk,Klobuchar,5,7,0.225
Delaware,Honey Creek/Elk,Other,0,0,0.0
Delaware,Honey Creek/Elk,Patrick,0,0,0.0
Delaware,Honey Creek/Elk,Sanders,0,0,0.0
Delaware,Honey Creek/Elk,Steyer,3,0,0.0
Delaware,Honey Creek/Elk,Uncommitted,0,2,0.0
Delaware,Honey Creek/Elk,Warren,2,0,0.0
Delaware,Honey Creek/Elk,Yang,1,0,0.0
Delaware,Manchester Ward 1,Bennet,0,0,0.0
Delaware,Manchester Ward 1,Biden,9,9,0.15
Delaware,Manchester Ward 1,Bloomberg,0,0,0.0
Delaware,Manchester Ward 1,Buttigieg,12,12,0.225
Delaware,Manchester Ward 1,Delaney,0,0,0.0
Delaware,Manchester Ward 1,Gabbard,0,0,0.0
Delaware,Manchester Ward 1,Klobuchar,7,7,0.15
Delaware,Manchester Ward 1,Other,0,0,0.0
Delaware,Manchester Ward 1,Patrick,0,0,0.0
Delaware,Manchester Ward 1,Sanders,10,10,0.225
Delaware,Manchester Ward 1,Steyer,0,0,0.0
Delaware,Manchester Ward 1,Uncommitted,0,0,0.0
Delaware,Manchester Ward 1,Warren,7,7,0.15
Delaware,Manchester Ward 1,Yang,0,0,0.0
Delaware,Manchester Ward 2,Bennet,0,0,0.0
Delaware,Manchester Ward 2,Biden,8,0,0.0
Delaware,Manchester Ward 2,Bloomberg,0,0,0.0
Delaware,Manchester Ward 2,Buttigieg,14,26,0.525
Delaware,Manchester Ward 2,Delaney,0,0,0.0
Delaware,Manchester Ward 2,Gabbard,0,0,0.0
Delaware,Manchester Ward 2,Klobuchar,9,13,0.225
Delaware,Manchester Ward 2,Other,0,0,0.0
Delaware,Manchester Ward 2,Patrick,0,0,0.0
Delaware,Manchester Ward 2,Sanders,4,0,0.0
Delaware,Manchester Ward 2,Steyer,7,0,0.0
Delaware,Manchester Ward 2,Uncommitted,0,0,0.0
Delaware,Manchester Ward 2,Warren,14,14,0.3
Delaware,Manchester Ward 2,Yang,0,0,0.0
Delaware,Manchester Ward 3,Bennet,0,0,0.0
Delaware,Manchester Ward 3,Biden,15,15,0.3
Delaware,Manchester Ward 3,Bloomberg,0,0,0.0
Delaware,Manchester Ward 3,Buttigieg,15,15,0.3
Delaware,Manchester Ward 3,Delaney,0,0,0.0
Delaware,Manchester Ward 3,Gabbard,0,0,0.0
Delaware,Manchester Ward 3,Klobuchar,9,9,0.225
Delaware,Manchester Ward 3,Other,0,0,0.0
Delaware,Manchester Ward 3,Patrick,0,0,0.0
Delaware,Manchester Ward 3,Sanders,0,0,0.0
Delaware,Manchester Ward 3,Steyer,9,9,0.15
Delaware,Manchester Ward 3,Uncommitted,0,0,0.0
Delaware,Manchester Ward 3,Warren,10,10,0.225
Delaware,Manchester Ward 3,Yang,0,0,0.0
Delaware,Milo/Prairie,Bennet,0,0,0.0
Delaware,Milo/Prairie,Biden,10,10,0.225
Delaware,Milo/Prairie,Bloomberg,0,0,0.0
Delaware,Milo/Prairie,Buttigieg,0,0,0.0
Delaware,Milo/Prairie,Delaney,0,0,0.0
Delaware,Milo/Prairie,Gabbard,0,0,0.0
Delaware,Milo/Prairie,Klobuchar,11,11,0.3
Delaware,Milo/Prairie,Other,0,0,0.0
Delaware,Milo/Prairie,Patrick,0,0,0.0
Delaware,Milo/Prairie,Sanders,6,0,0.0
Delaware,Milo/Prairie,Steyer,0,0,0.0
Delaware,Milo/Prairie,Uncommitted,0,4,0.0
Delaware,Milo/Prairie,Warren,15,17,0.375
Delaware,Milo/Prairie,Yang,0,0,0.0
Delaware,Oneida/N Fork/Bremen,Bennet,0,0,0.0
Delaware,Oneida/N Fork/Bremen,Biden,4,0,0.0
Delaware,Oneida/N Fork/Bremen,Bloomberg,0,0,0.0
Delaware,Oneida/N Fork/Bremen,Buttigieg,13,14,0.375
Delaware,Oneida/N Fork/Bremen,Delaney,0,0,0.0
Delaware,Oneida/N Fork/Bremen,Gabbard,0,0,0.0
Delaware,Oneida/N Fork/Bremen,Klobuchar,10,16,0.375
Delaware,Oneida/N Fork/Bremen,Other,0,0,0.0
Delaware,Oneida/N Fork/Bremen,Patrick,0,0,0.0
Delaware,Oneida/N Fork/Bremen,Sanders,5,0,0.0
Delaware,Oneida/N Fork/Bremen,Steyer,4,0,0.0
Delaware,Oneida/N Fork/Bremen,Uncommitted,3,0,0.0
Delaware,Oneida/N Fork/Bremen,Warren,3,7,0.225
Delaware,Oneida/N Fork/Bremen,Yang,0,0,0.0
Delaware,Richland/Coffins Grove,Bennet,0,0,0.0
Delaware,Richland/Coffins Grove,Biden,12,12,0.225
Delaware,Richland/Coffins Grove,Bloomberg,0,0,0.0
Delaware,Richland/Coffins Grove,Buttigieg,5,5,0.15
Delaware,Richland/Coffins Grove,Delaney,0,0,0.0
Delaware,Richland/Coffins Grove,Gabbard,0,0,0.0
Delaware,Richland/Coffins Grove,Klobuchar,8,9,0.15
Delaware,Richland/Coffins Grove,Other,0,0,0.0
Delaware,Richland/Coffins Grove,Patrick,0,0,0.0
Delaware,Richland/Coffins Grove,Sanders,4,1,0.0
Delaware,Richland/Coffins Grove,Steyer,0,0,0.0
Delaware,Richland/Coffins Grove,Uncommitted,0,0,0.0
Delaware,Richland/Coffins Grove,Warren,7,9,0.15
Delaware,Richland/Coffins Grove,Yang,0,0,0.0
Delaware,South Fork/Union,Bennet,0,0,0.0
Delaware,South Fork/Union,Biden,11,11,0.15
Delaware,South Fork/Union,Bloomberg,0,0,0.0
Delaware,South Fork/Union,Buttigieg,11,13,0.225
Delaware,South Fork/Union,Delaney,0,0,0.0
Delaware,South Fork/Union,Gabbard,0,0,0.0
Delaware,South Fork/Union,Klobuchar,8,9,0.15
Delaware,South Fork/Union,Other,0,0,0.0
Delaware,South Fork/Union,Patrick,0,0,0.0
Delaware,South Fork/Union,Sanders,5,0,0.0
Delaware,South Fork/Union,Steyer,1,0,0.0
Delaware,South Fork/Union,Uncommitted,0,0,0.0
Delaware,South Fork/Union,Warren,12,14,0.225
Delaware,South Fork/Union,Yang,0,0,0.0
Des Moines,PCT 1T,Bennet,0,0,0.0
Des Moines,PCT 1T,Biden,24,0,0.0
Des Moines,PCT 1T,Bloomberg,0,0,0.0
Des Moines,PCT 1T,Buttigieg,64,71,1.08
Des Moines,PCT 1T,Delaney,0,0,0.0
Des Moines,PCT 1T,Gabbard,0,0,0.0
Des Moines,PCT 1T,Klobuchar,28,39,0.36
Des Moines,PCT 1T,Other,0,0,0.0
Des Moines,PCT 1T,Patrick,0,0,0.0
Des Moines,PCT 1T,Sanders,26,26,0.36
Des Moines,PCT 1T,Steyer,0,0,0.0
Des Moines,PCT 1T,Uncommitted,0,0,0.0
Des Moines,PCT 1T,Warren,28,34,0.36
Des Moines,PCT 1T,Yang,9,0,0.0
Des Moines,PCT 2,Bennet,0,0,0.0
Des Moines,PCT 2,Biden,26,31,0.72
Des Moines,PCT 2,Bloomberg,0,0,0.0
Des Moines,PCT 2,Buttigieg,43,51,0.72
Des Moines,PCT 2,Delaney,0,0,0.0
Des Moines,PCT 2,Gabbard,1,0,0.0
Des Moines,PCT 2,Klobuchar,10,0,0.0
Des Moines,PCT 2,Other,0,0,0.0
Des Moines,PCT 2,Patrick,0,0,0.0
Des Moines,PCT 2,Sanders,30,35,0.72
Des Moines,PCT 2,Steyer,7,0,0.0
Des Moines,PCT 2,Uncommitted,2,0,0.0
Des Moines,PCT 2,Warren,25,30,0.36
Des Moines,PCT 2,Yang,8,0,0.0
Des Moines,PCT 4,Bennet,0,0,0.0
Des Moines,PCT 4,Biden,20,21,0.36
Des Moines,PCT 4,Bloomberg,0,0,0.0
Des Moines,PCT 4,Buttigieg,21,22,0.36
Des Moines,PCT 4,Delaney,0,0,0.0
Des Moines,PCT 4,Gabbard,0,0,0.0
Des Moines,PCT 4,Klobuchar,2,0,0.0
Des Moines,PCT 4,Other,2,0,0.0
Des Moines,PCT 4,Patrick,0,0,0.0
Des Moines,PCT 4,Sanders,22,23,0.72
Des Moines,PCT 4,Steyer,2,0,0.0
Des Moines,PCT 4,Uncommitted,0,0,0.0
Des Moines,PCT 4,Warren,5,0,0.0
Des Moines,PCT 4,Yang,16,18,0.36
Des Moines,PCT 5,Bennet,0,0,0.0
Des Moines,PCT 5,Biden,32,35,0.72
Des Moines,PCT 5,Bloomberg,0,0,0.0
Des Moines,PCT 5,Buttigieg,31,49,0.72
Des Moines,PCT 5,Delaney,0,0,0.0
Des Moines,PCT 5,Gabbard,0,0,0.0
Des Moines,PCT 5,Klobuchar,8,0,0.0
Des Moines,PCT 5,Other,0,0,0.0
Des Moines,PCT 5,Patrick,0,0,0.0
Des Moines,PCT 5,Sanders,26,30,0.36
Des Moines,PCT 5,Steyer,5,0,0.0
Des Moines,PCT 5,Uncommitted,0,0,0.0
Des Moines,PCT 5,Warren,12,0,0.0
Des Moines,PCT 5,Yang,8,0,0.0
Des Moines,PCT 6,Bennet,0,0,0.0
Des Moines,PCT 6,Biden,6,0,0.0
Des Moines,PCT 6,Bloomberg,0,0,0.0
Des Moines,PCT 6,Buttigieg,12,20,0.36
Des Moines,PCT 6,Delaney,0,0,0.0
Des Moines,PCT 6,Gabbard,0,0,0.0
Des Moines,PCT 6,Klobuchar,1,0,0.0
Des Moines,PCT 6,Other,0,0,0.0
Des Moines,PCT 6,Patrick,0,0,0.0
Des Moines,PCT 6,Sanders,28,33,0.36
Des Moines,PCT 6,Steyer,0,0,0.0
Des Moines,PCT 6,Uncommitted,2,0,0.0
Des Moines,PCT 6,Warren,6,0,0.0
Des Moines,PCT 6,Yang,12,14,0.36
Des Moines,PCT 7,Bennet,0,0,0.0
Des Moines,PCT 7,Biden,39,42,0.36
Des Moines,PCT 7,Bloomberg,0,0,0.0
Des Moines,PCT 7,Buttigieg,43,54,0.72
Des Moines,PCT 7,Delaney,0,0,0.0
Des Moines,PCT 7,Gabbard,0,0,0.0
Des Moines,PCT 7,Klobuchar,19,0,0.0
Des Moines,PCT 7,Other,0,0,0.0
Des Moines,PCT 7,Patrick,0,0,0.0
Des Moines,PCT 7,Sanders,49,50,0.72
Des Moines,PCT 7,Steyer,3,0,0.0
Des Moines,PCT 7,Uncommitted,1,6,0.0
Des Moines,PCT 7,Warren,25,30,0.36
Des Moines,PCT 7,Yang,3,0,0.0
Des Moines,PCT 8,Bennet,2,0,0.0
Des Moines,PCT 8,Biden,35,39,0.72
Des Moines,PCT 8,Bloomberg,0,0,0.0
Des Moines,PCT 8,Buttigieg,69,76,1.08
Des Moines,PCT 8,Delaney,0,0,0.0
Des Moines,PCT 8,Gabbard,0,0,0.0
Des Moines,PCT 8,Klobuchar,10,0,0.0
Des Moines,PCT 8,Other,0,0,0.0
Des Moines,PCT 8,Patrick,0,0,0.0
Des Moines,PCT 8,Sanders,30,35,0.72
Des Moines,PCT 8,Steyer,4,0,0.0
Des Moines,PCT 8,Uncommitted,1,0,0.0
Des Moines,PCT 8,Warren,29,32,0.36
Des Moines,PCT 8,Yang,9,0,0.0
Des Moines,PCT 9,Bennet,0,0,0.0
Des Moines,PCT 9,Biden,33,42,0.72
Des Moines,PCT 9,Bloomberg,0,0,0.0
Des Moines,PCT 9,Buttigieg,43,51,1.08
Des Moines,PCT 9,Delaney,0,0,0.0
Des Moines,PCT 9,Gabbard,0,0,0.0
Des Moines,PCT 9,Klobuchar,11,0,0.0
Des Moines,PCT 9,Other,0,0,0.0
Des Moines,PCT 9,Patrick,0,0,0.0
Des Moines,PCT 9,Sanders,26,26,0.36
Des Moines,PCT 9,Steyer,6,0,0.0
Des Moines,PCT 9,Uncommitted,0,0,0.0
Des Moines,PCT 9,Warren,21,26,0.36
Des Moines,PCT 9,Yang,6,0,0.0
Des Moines,PCT DM,Bennet,0,0,0.0
Des Moines,PCT DM,Biden,6,6,0.0
Des Moines,PCT DM,Bloomberg,0,0,0.0
Des Moines,PCT DM,Buttigieg,9,9,0.0
Des Moines,PCT DM,Delaney,0,0,0.0
Des Moines,PCT DM,Gabbard,0,0,0.0
Des Moines,PCT DM,Klobuchar,8,9,0.36
Des Moines,PCT DM,Other,0,0,0.0
Des Moines,PCT DM,Patrick,0,0,0.0
Des Moines,PCT DM,Sanders,9,9,0.36
Des Moines,PCT DM,Steyer,0,0,0.0
Des Moines,PCT DM,Uncommitted,2,0,0.0
Des Moines,PCT DM,Warren,10,11,0.36
Des Moines,PCT DM,Yang,8,8,0.0
Des Moines,PCT FM,Bennet,0,0,0.0
Des Moines,PCT FM,Biden,16,17,0.36
Des Moines,PCT FM,Bloomberg,0,0,0.0
Des Moines,PCT FM,Buttigieg,34,37,0.72
Des Moines,PCT FM,Delaney,0,0,0.0
Des Moines,PCT FM,Gabbard,0,0,0.0
Des Moines,PCT FM,Klobuchar,9,0,0.0
Des Moines,PCT FM,Other,0,0,0.0
Des Moines,PCT FM,Patrick,0,0,0.0
Des Moines,PCT FM,Sanders,16,17,0.36
Des Moines,PCT FM,Steyer,0,0,0.0
Des Moines,PCT FM,Uncommitted,0,0,0.0
Des Moines,PCT FM,Warren,21,26,0.36
Des Moines,PCT FM,Yang,2,0,0.0
Des Moines,PCT HJ,Bennet,0,0,0.0
Des Moines,PCT HJ,Biden,9,0,0.0
Des Moines,PCT HJ,Bloomberg,0,0,0.0
Des Moines,PCT HJ,Buttigieg,15,21,0.36
Des Moines,PCT HJ,Delaney,0,0,0.0
Des Moines,PCT HJ,Gabbard,0,0,0.0
Des Moines,PCT HJ,Klobuchar,0,0,0.0
Des Moines,PCT HJ,Other,0,0,0.0
Des Moines,PCT HJ,Patrick,0,0,0.0
Des Moines,PCT HJ,Sanders,2,0,0.0
Des Moines,PCT HJ,Steyer,0,0,0.0
Des Moines,PCT HJ,Uncommitted,0,1,0.0
Des Moines,PCT HJ,Warren,10,15,0.36
Des Moines,PCT HJ,Yang,1,0,0.0
Des Moines,PCT MY,Bennet,0,0,0.0
Des Moines,PCT MY,Biden,22,25,0.36
Des Moines,PCT MY,Bloomberg,0,0,0.0
Des Moines,PCT MY,Buttigieg,29,34,0.72
Des Moines,PCT MY,Delaney,0,0,0.0
Des Moines,PCT MY,Gabbard,0,0,0.0
Des Moines,PCT MY,Klobuchar,8,15,0.36
Des Moines,PCT MY,Other,0,0,0.0
Des Moines,PCT MY,Patrick,0,0,0.0
Des Moines,PCT MY,Sanders,10,0,0.0
Des Moines,PCT MY,Steyer,0,0,0.0
Des Moines,PCT MY,Uncommitted,0,7,0.0
Des Moines,PCT MY,Warren,10,0,0.0
Des Moines,PCT MY,Yang,2,0,0.0
Des Moines,PCT PW,Bennet,1,0,0.0
Des Moines,PCT PW,Biden,3,12,0.36
Des Moines,PCT PW,Bloomberg,0,0,0.0
Des Moines,PCT PW,Buttigieg,3,0,0.0
Des Moines,PCT PW,Delaney,0,0,0.0
Des Moines,PCT PW,Gabbard,0,0,0.0
Des Moines,PCT PW,Klobuchar,2,0,0.0
Des Moines,PCT PW,Other,0,0,0.0
Des Moines,PCT PW,Patrick,0,0,0.0
Des Moines,PCT PW,Sanders,7,8,0.0
Des Moines,PCT PW,Steyer,1,0,0.0
Des Moines,PCT PW,Uncommitted,1,0,0.0
Des Moines,PCT PW,Warren,2,0,0.0
Des Moines,PCT PW,Yang,0,0,0.0
Des Moines,PCT UNION,Bennet,0,0,0.0
Des Moines,PCT UNION,Biden,5,0,0.0
Des Moines,PCT UNION,Bloomberg,0,0,0.0
Des Moines,PCT UNION,Buttigieg,6,10,0.36
Des Moines,PCT UNION,Delaney,0,0,0.0
Des Moines,PCT UNION,Gabbard,0,0,0.0
Des Moines,PCT UNION,Klobuchar,3,0,0.0
Des Moines,PCT UNION,Other,0,0,0.0
Des Moines,PCT UNION,Patrick,0,0,0.0
Des Moines,PCT UNION,Sanders,6,8,0.36
Des Moines,PCT UNION,Steyer,0,0,0.0
Des Moines,PCT UNION,Uncommitted,0,0,0.0
Des Moines,PCT UNION,Warren,5,0,0.0
Des Moines,PCT UNION,Yang,0,0,0.0
Des Moines,PCT WB,Bennet,0,0,0.0
Des Moines,PCT WB,Biden,22,24,0.36
Des Moines,PCT WB,Bloomberg,0,0,0.0
Des Moines,PCT WB,Buttigieg,26,31,0.72
Des Moines,PCT WB,Delaney,0,0,0.0
Des Moines,PCT WB,Gabbard,3,0,0.0
Des Moines,PCT WB,Klobuchar,1,0,0.0
Des Moines,PCT WB,Other,0,0,0.0
Des Moines,PCT WB,Patrick,0,0,0.0
Des Moines,PCT WB,Sanders,30,31,0.72
Des Moines,PCT WB,Steyer,0,0,0.0
Des Moines,PCT WB,Uncommitted,5,0,0.0
Des Moines,PCT WB,Warren,18,25,0.36
Des Moines,PCT WB,Yang,6,0,0.0
Dickinson,Precinct No. 01,Bennet,0,0,0.0
Dickinson,Precinct No. 01,Biden,7,8,0.125
Dickinson,Precinct No. 01,Bloomberg,0,0,0.0
Dickinson,Precinct No. 01,Buttigieg,3,0,0.0
Dickinson,Precinct No. 01,Delaney,0,0,0.0
Dickinson,Precinct No. 01,Gabbard,0,0,0.0
Dickinson,Precinct No. 01,Klobuchar,3,6,0.125
Dickinson,Precinct No. 01,Other,0,0,0.0
Dickinson,Precinct No. 01,Patrick,0,0,0.0
Dickinson,Precinct No. 01,Sanders,8,9,0.25
Dickinson,Precinct No. 01,Steyer,2,0,0.0
Dickinson,Precinct No. 01,Uncommitted,0,2,0.0
Dickinson,Precinct No. 01,Warren,6,7,0.125
Dickinson,Precinct No. 01,Yang,3,0,0.0
Dickinson,Precinct No. 02,Bennet,0,0,0.0
Dickinson,Precinct No. 02,Biden,18,19,0.25
Dickinson,Precinct No. 02,Bloomberg,0,0,0.0
Dickinson,Precinct No. 02,Buttigieg,13,16,0.25
Dickinson,Precinct No. 02,Delaney,0,0,0.0
Dickinson,Precinct No. 02,Gabbard,0,0,0.0
Dickinson,Precinct No. 02,Klobuchar,9,11,0.125
Dickinson,Precinct No. 02,Other,0,0,0.0
Dickinson,Precinct No. 02,Patrick,0,0,0.0
Dickinson,Precinct No. 02,Sanders,7,0,0.0
Dickinson,Precinct No. 02,Steyer,1,0,0.0
Dickinson,Precinct No. 02,Uncommitted,0,2,0.0
Dickinson,Precinct No. 02,Warren,0,0,0.0
Dickinson,Precinct No. 02,Yang,0,0,0.0
Dickinson,Precinct No. 03,Bennet,0,0,0.0
Dickinson,Precinct No. 03,Biden,14,14,0.25
Dickinson,Precinct No. 03,Bloomberg,0,0,0.0
Dickinson,Precinct No. 03,Buttigieg,14,14,0.25
Dickinson,Precinct No. 03,Delaney,0,0,0.0
Dickinson,Precinct No. 03,Gabbard,0,0,0.0
Dickinson,Precinct No. 03,Klobuchar,10,10,0.125
Dickinson,Precinct No. 03,Other,0,0,0.0
Dickinson,Precinct No. 03,Patrick,0,0,0.0
Dickinson,Precinct No. 03,Sanders,8,8,0.125
Dickinson,Precinct No. 03,Steyer,0,0,0.0
Dickinson,Precinct No. 03,Uncommitted,0,0,0.0
Dickinson,Precinct No. 03,Warren,0,0,0.0
Dickinson,Precinct No. 03,Yang,0,0,0.0
Dickinson,Precinct No. 04,Bennet,0,0,0.0
Dickinson,Precinct No. 04,Biden,2,0,0.0
Dickinson,Precinct No. 04,Bloomberg,0,0,0.0
Dickinson,Precinct No. 04,Buttigieg,2,0,0.0
Dickinson,Precinct No. 04,Delaney,0,0,0.0
Dickinson,Precinct No. 04,Gabbard,0,0,0.0
Dickinson,Precinct No. 04,Klobuchar,2,7,0.125
Dickinson,Precinct No. 04,Other,0,0,0.0
Dickinson,Precinct No. 04,Patrick,0,0,0.0
Dickinson,Precinct No. 04,Sanders,4,4,0.125
Dickinson,Precinct No. 04,Steyer,0,0,0.0
Dickinson,Precinct No. 04,Uncommitted,0,0,0.0
Dickinson,Precinct No. 04,Warren,2,0,0.0
Dickinson,Precinct No. 04,Yang,1,0,0.0
Dickinson,Precinct No. 05,Bennet,0,0,0.0
Dickinson,Precinct No. 05,Biden,10,11,0.125
Dickinson,Precinct No. 05,Bloomberg,0,0,0.0
Dickinson,Precinct No. 05,Buttigieg,26,27,0.5
Dickinson,Precinct No. 05,Delaney,0,0,0.0
Dickinson,Precinct No. 05,Gabbard,0,0,0.0
Dickinson,Precinct No. 05,Klobuchar,1,0,0.0
Dickinson,Precinct No. 05,Other,0,0,0.0
Dickinson,Precinct No. 05,Patrick,0,0,0.0
Dickinson,Precinct No. 05,Sanders,1,0,0.0
Dickinson,Precinct No. 05,Steyer,1,0,0.0
Dickinson,Precinct No. 05,Uncommitted,0,0,0.0
Dickinson,Precinct No. 05,Warren,20,20,0.25
Dickinson,Precinct No. 05,Yang,0,0,0.0
Dickinson,Precinct No. 06,Bennet,0,0,0.0
Dickinson,Precinct No. 06,Biden,3,2,0.0
Dickinson,Precinct No. 06,Bloomberg,0,0,0.0
Dickinson,Precinct No. 06,Buttigieg,3,3,0.125
Dickinson,Precinct No. 06,Delaney,0,0,0.0
Dickinson,Precinct No. 06,Gabbard,0,0,0.0
Dickinson,Precinct No. 06,Klobuchar,3,4,0.125
Dickinson,Precinct No. 06,Other,0,0,0.0
Dickinson,Precinct No. 06,Patrick,0,0,0.0
Dickinson,Precinct No. 06,Sanders,0,0,0.0
Dickinson,Precinct No. 06,Steyer,0,0,0.0
Dickinson,Precinct No. 06,Uncommitted,0,0,0.0
Dickinson,Precinct No. 06,Warren,0,0,0.0
Dickinson,Precinct No. 06,Yang,0,0,0.0
Dickinson,Precinct No. 07,Bennet,0,0,0.0
Dickinson,Precinct No. 07,Biden,4,4,0.0
Dickinson,Precinct No. 07,Bloomberg,0,0,0.0
Dickinson,Precinct No. 07,Buttigieg,0,0,0.0
Dickinson,Precinct No. 07,Delaney,0,0,0.0
Dickinson,Precinct No. 07,Gabbard,0,0,0.0
Dickinson,Precinct No. 07,Klobuchar,6,6,0.125
Dickinson,Precinct No. 07,Other,0,0,0.0
Dickinson,Precinct No. 07,Patrick,0,0,0.0
Dickinson,Precinct No. 07,Sanders,1,1,0.0
Dickinson,Precinct No. 07,Steyer,0,0,0.0
Dickinson,Precinct No. 07,Uncommitted,0,0,0.0
Dickinson,Precinct No. 07,Warren,0,0,0.0
Dickinson,Precinct No. 07,Yang,0,0,0.0
Dickinson,Precinct No. 08,Bennet,0,0,0.0
Dickinson,Precinct No. 08,Biden,15,15,0.25
Dickinson,Precinct No. 08,Bloomberg,0,0,0.0
Dickinson,Precinct No. 08,Buttigieg,27,27,0.5
Dickinson,Precinct No. 08,Delaney,0,0,0.0
Dickinson,Precinct No. 08,Gabbard,0,0,0.0
Dickinson,Precinct No. 08,Klobuchar,16,16,0.25
Dickinson,Precinct No. 08,Other,0,0,0.0
Dickinson,Precinct No. 08,Patrick,0,0,0.0
Dickinson,Precinct No. 08,Sanders,24,24,0.5
Dickinson,Precinct No. 08,Steyer,0,0,0.0
Dickinson,Precinct No. 08,Uncommitted,0,0,0.0
Dickinson,Precinct No. 08,Warren,15,15,0.25
Dickinson,Precinct No. 08,Yang,0,0,0.0
Dickinson,Precinct No. 09,Bennet,0,0,0.0
Dickinson,Precinct No. 09,Biden,0,0,0.0
Dickinson,Precinct No. 09,Bloomberg,0,0,0.0
Dickinson,Precinct No. 09,Buttigieg,5,5,0.125
Dickinson,Precinct No. 09,Delaney,0,0,0.0
Dickinson,Precinct No. 09,Gabbard,0,0,0.0
Dickinson,Precinct No. 09,Klobuchar,0,0,0.0
Dickinson,Precinct No. 09,Other,0,0,0.0
Dickinson,Precinct No. 09,Patrick,0,0,0.0
Dickinson,Precinct No. 09,Sanders,2,2,0.0
Dickinson,Precinct No. 09,Steyer,0,0,0.0
Dickinson,Precinct No. 09,Uncommitted,0,0,0.0
Dickinson,Precinct No. 09,Warren,0,0,0.0
Dickinson,Precinct No. 09,Yang,0,0,0.0
Dickinson,Precinct No. 10-City-Wahpeton-W Okoboji,Bennet,0,0,0.0
Dickinson,Precinct No. 10-City-Wahpeton-W Okoboji,Biden,14,14,0.125
Dickinson,Precinct No. 10-City-Wahpeton-W Okoboji,Bloomberg,0,0,0.0
Dickinson,Precinct No. 10-City-Wahpeton-W Okoboji,Buttigieg,8,8,0.125
Dickinson,Precinct No. 10-City-Wahpeton-W Okoboji,Delaney,0,0,0.0
Dickinson,Precinct No. 10-City-Wahpeton-W Okoboji,Gabbard,0,0,0.0
Dickinson,Precinct No. 10-City-Wahpeton-W Okoboji,Klobuchar,7,7,0.125
Dickinson,Precinct No. 10-City-Wahpeton-W Okoboji,Other,0,0,0.0
Dickinson,Precinct No. 10-City-Wahpeton-W Okoboji,Patrick,0,0,0.0
Dickinson,Precinct No. 10-City-Wahpeton-W Okoboji,Sanders,0,0,0.0
Dickinson,Precinct No. 10-City-Wahpeton-W Okoboji,Steyer,0,0,0.0
Dickinson,Precinct No. 10-City-Wahpeton-W Okoboji,Uncommitted,0,0,0.0
Dickinson,Precinct No. 10-City-Wahpeton-W Okoboji,Warren,7,7,0.125
Dickinson,Precinct No. 10-City-Wahpeton-W Okoboji,Yang,7,7,0.0
Dickinson,Precinct No. 11,Bennet,0,0,0.0
Dickinson,Precinct No. 11,Biden,9,10,0.125
Dickinson,Precinct No. 11,Bloomberg,0,0,0.0
Dickinson,Precinct No. 11,Buttigieg,14,17,0.125
Dickinson,Precinct No. 11,Delaney,0,0,0.0
Dickinson,Precinct No. 11,Gabbard,0,0,0.0
Dickinson,Precinct No. 11,Klobuchar,17,18,0.25
Dickinson,Precinct No. 11,Other,0,0,0.0
Dickinson,Precinct No. 11,Patrick,0,0,0.0
Dickinson,Precinct No. 11,Sanders,9,17,0.25
Dickinson,Precinct No. 11,Steyer,3,0,0.0
Dickinson,Precinct No. 11,Uncommitted,0,0,0.0
Dickinson,Precinct No. 11,Warren,6,0,0.0
Dickinson,Precinct No. 11,Yang,4,0,0.0
Dickinson,Precinct No. 12,Bennet,0,0,0.0
Dickinson,Precinct No. 12,Biden,7,7,0.125
Dickinson,Precinct No. 12,Bloomberg,0,0,0.0
Dickinson,Precinct No. 12,Buttigieg,9,14,0.125
Dickinson,Precinct No. 12,Delaney,0,0,0.0
Dickinson,Precinct No. 12,Gabbard,0,0,0.0
Dickinson,Precinct No. 12,Klobuchar,7,7,0.125
Dickinson,Precinct No. 12,Other,0,0,0.0
Dickinson,Precinct No. 12,Patrick,0,0,0.0
Dickinson,Precinct No. 12,Sanders,6,7,0.125
Dickinson,Precinct No. 12,Steyer,2,0,0.0
Dickinson,Precinct No. 12,Uncommitted,0,0,0.0
Dickinson,Precinct No. 12,Warren,3,0,0.0
Dickinson,Precinct No. 12,Yang,1,0,0.0
Dickinson,Precinct No. 13,Bennet,0,0,0.0
Dickinson,Precinct No. 13,Biden,10,16,0.25
Dickinson,Precinct No. 13,Bloomberg,0,0,0.0
Dickinson,Precinct No. 13,Buttigieg,14,21,0.25
Dickinson,Precinct No. 13,Delaney,0,0,0.0
